publicacao_id,name,id
[1994],Brasil. [Constituição (1988)],4338
[1995], Tilápia – Piscicultura ,4339
[1995],Reversão sexual - Peixes ,4340
[1995],Alevinos – Produção,4341
[1996],Monumentos Históricos,4342
[1996], Patrimônio Cultural,4343
[1996],Educação Patrimonial,4344
[1996], Turismo – Penedo – Al. ,4345
[1997],Reprodução - Piscicultura,4346
[1997], Camurim ,4347
[1997], Lagoas costeiras ,4348
[1997], Lagoas - Jequiá - Alagoas,4349
[],"Comunidade bentônica, Polychaeta – Piscicultura Plataforma Continental – Pernambuco ",4350
[1998],Comunidade bentônica,4351
[1998], Polychaeta – Piscicultura ,4352
[1998], Plataforma Continental – Pernambuco ,4353
[1999],  Camarão-pitu - Piscicultura ,4354
[1999],Sexagem -  Camarão-pitu ,4355
[1999], Comunidades Ribeirinhas – Pesca ,4356
[1999],Pesca artesanal – Penedo – Alagoas ,4357
[2000],Recifes de Coral – Substrato consolidado  ,4358
[2000],Impacto humano ,4359
[2000], Meiofauna ,4360
[2000], Litoral Norte de Alagoas - Paripueira,4361
[2000],Proteção ambiental ,4362
[2001], Pescadores  Artesanais,4363
[2001],  Produção  Pesqueira,4364
[2001],  Perfil Socioeconômico,4365
[2001], Ordenamento – Piscicultura,4366
[2001],  Baixo São Francisco,4367
2004,Nematoda - Pesca,4368
2004,Plataforma Continental,4369
[2002],Contaminantes - Meiofauna,4370
[2002],Granulometria do sedimento - Geologia marítima,4371
[2002],Pesca - Sul de Alagoas e Sergipe,4372
[2003],Tilápia do Nilo - Pesca,4373
[2003],Mulheres - Piscicultura ,4374
[],"Tilápia do Nilo, Mulheres, Piscicultura, Igreja. ",4375
[2003], Igreja - Pesca,4376
[2004],Granulometria - Pesca,4377
[2004],Derivados do petróleo,4378
[2005],Tilápia do Nilo,4379
[2005],Engorda - Pesca,4380
[2005],Tanque-rede - Pesca,4381
[],Saúde ,4382
[2007],Água,4383
[2008],Instrumento de apoio,4384
[2008],Aula teórica,4385
[2009],Irrigação de pastagem,4386
[2009],Escassez de alimento,4387
[2010],Estudo de carcaça,4388
[2010],Gado de corte,4389
[2010],Rendimento da carcaça,4390
[2012],Liderança,4391
[2012],Estilos de liderança,4392
[2013],Vacinação,4393
[2013],Efeitos adversos,4394
[2014],Ferramenta,4395
[2016],Estabilidade,4396
[2017],Barreiras atitudinais,4397
[2018],Zoometria,4398
[2020],Literatura brasileira,4399
[2020],Lucíola,4400
[2020],"Alencar, José, 1829-1877",4401
[2022],SMTT,4402
[2022],Gestão de transporte público coletivo,4403
[2025],Números algébricos,4404
[2025],Números transcedentes,4405
[2025],Constante de Liouville,4406
[2026],Forma canônica de Jordan,4407
[2026],Sistemas de equações,4408
[2026],Operadores nilpotentes,4409
[2027],Matemática escolar,4410
[2027],Matemática no cotidiano,4411
[2028],Educação para a saúde,4412
[2029],Maravilha,4413
[2030],Sistema tributário,4414
[2030],Concentração de renda,4415
[2030],Imposto de renda,4416
[2031],Portal da transparência,4417
[2031],Igaci,4418
[2032],Vale do Rio Doce,4419
[2034],Sordidina,4420
[2034],Semioquímicos,4421
[2034],Moleque-da-Bananeira,4422
[2034],Musa spp,4423
[2036],Conteúdos,4424
[2036],Sistematização,4425
[2038],Representação semiótica,4426
[2038],ENEM - Exame Nacional do Ensino Médio,4427
[2038],Estatística descritiva,4428
[2038],PCNEM - Parâmetros Currículares Nacional para o Ensino Médio,4429
[2039],Design racional de fármacos,4430
[2039],Cisteína protease,4431
[2041],Programa de Aquisição de Alimentos - PAA,4432
[2042],Informações,4433
[2044],Mercado consumidor,4434
[2047],Patrimônio arquitetônico,4435
[2047],Patrimônio material,4436
[2048],Pesquisa em educação,4437
[2048],Ensino e aprendizagem de biologia,4438
[2050],Lei de Acesso à Informação,4439
[2050],Governo eletrônico,4440
[2050],Transparência pública e portais,4441
[2052],Acesso à informação,4442
[2053],Ferramentas de gestão,4443
[2053],Controle ,4444
[2054],Evasão escolar,4445
[2054],Licenciatura em física,4446
[2056],Espalhamentos,4447
[2056],Senescência,4448
[2057],Ensino de ciências e biologia,4449
[2057],Audiodescrição,4450
[2058],Instituição de ensino,4451
[2059],Força elástica,4452
[2059],Não linearidade,4453
[2061],Tabuada,4454
[2061],As quatro operações,4455
[2062],Registro de representação semiótica,4456
[2062],Tratamentos,4457
[2062],Conversões,4458
[2063],Rúcula,4459
[2064],Moda íntima,4460
[2064],Ôculos,4461
[2064],Relógios,4462
[2066],Avenida,4463
[2066],Uso e ocupação,4464
[2066],Dinâmica espacial urbana,4465
[2069],Qualidade,4466
[2069],Processo de projeto,4467
[2069],Projeto de arquitetura,4468
[2069],Qualidade do processo,4469
[2070],"Freire, Paulo",4470
[2070],Método,4471
[2071],Saúde,4472
[2073],Processo de trabalho docente,4473
[2073],Instrumento de trabalho - Voz,4474
[2075],Maturação,4475
[2075],Estágios puberais,4476
[2077],"Assis, Machado de",4477
[2077],Conto Alexandrino,4478
[2077],Crítica científica,4479
[2079],Transmissão,4480
[2082],Atenção primária à saúde,4481
[2086],Parto normal,4482
[2086],Cesárea,4483
[2088],Assistência de enfermagem,4484
[2089],Geoestatística,4485
[2089],Variabilidade espacial,4486
[2089],Penetrômetro,4487
[2090],Teoria neoinstitucionalista,4489
